invoice_id,target_format,is_mapping_valid,mapping_errors,corrected_fields
INV-SRC-00459,peppol_bis_3,False,missing_required_field|tax_amount_mismatch,"{""payment_reference"": ""PAY-179833-00459"", ""tax_amount"": ""2166.82"", ""total_amount"": ""33121.39""}"
INV-SRC-00460,pint_sg,True,,{}
INV-SRC-00461,pint_sg,True,,{}
INV-SRC-00462,nlcius,True,,{}
INV-SRC-00463,facturx,True,,{}
INV-SRC-00464,facturx,True,,{}
INV-SRC-00465,peppol_bis_3,True,,{}
INV-SRC-00466,pint_sg,True,,{}
INV-SRC-00467,nlcius,True,,{}
INV-SRC-00468,xrechnung_ubl,True,,{}
INV-SRC-00469,peppol_bis_3,True,,{}
INV-SRC-00470,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL153820114B06""}"
INV-SRC-00471,xrechnung_ubl,True,,{}
INV-SRC-00472,pint_sg,True,,{}
INV-SRC-00473,facturx,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00474,xrechnung_ubl,False,seller_vat_format_invalid|buyer_vat_missing_for_target,"{""seller_vat"": ""FRBH324951935"", ""buyer_vat"": ""DE001154617""}"
INV-SRC-00475,pint_my,True,,{}
INV-SRC-00476,nlcius,True,,{}
INV-SRC-00477,facturx,True,,{}
INV-SRC-00478,peppol_bis_3,True,,{}
INV-SRC-00479,peppol_bis_3,True,,{}
INV-SRC-00480,facturx,True,,{}
INV-SRC-00481,nlcius,True,,{}
INV-SRC-00482,xrechnung_ubl,True,,{}
INV-SRC-00483,xrechnung_ubl,True,,{}
INV-SRC-00484,nlcius,True,,{}
INV-SRC-00485,peppol_bis_3,True,,{}
INV-SRC-00486,peppol_bis_3,True,,{}
INV-SRC-00487,pint_sg,True,,{}
INV-SRC-00488,nlcius,True,,{}
INV-SRC-00489,nlcius,True,,{}
INV-SRC-00490,pint_sg,True,,{}
INV-SRC-00491,facturx,True,,{}
INV-SRC-00492,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""342.64"", ""total_amount"": ""4149.78""}"
INV-SRC-00493,xrechnung_ubl,True,,{}
INV-SRC-00494,facturx,True,,{}
INV-SRC-00495,xrechnung_ubl,True,,{}
INV-SRC-00496,facturx,False,missing_required_field,"{""delivery_date"": ""2025-08-14""}"
INV-SRC-00497,xrechnung_ubl,True,,{}
INV-SRC-00498,xrechnung_ubl,False,seller_vat_format_invalid|tax_amount_mismatch,"{""seller_vat"": ""FRBV903729545"", ""tax_amount"": ""1381.12"", ""total_amount"": ""8286.72""}"
INV-SRC-00499,nlcius,True,,{}
INV-SRC-00500,facturx,True,,{}
INV-SRC-00501,facturx,True,,{}
INV-SRC-00502,xrechnung_ubl,True,,{}
INV-SRC-00503,xrechnung_ubl,True,,{}
INV-SRC-00504,xrechnung_ubl,True,,{}
INV-SRC-00505,pint_sg,True,,{}
INV-SRC-00506,pint_my,True,,{}
INV-SRC-00507,pint_sg,True,,{}
INV-SRC-00508,peppol_bis_3,True,,{}
INV-SRC-00509,nlcius,True,,{}
INV-SRC-00510,nlcius,True,,{}
INV-SRC-00511,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""DE147852474""}"
INV-SRC-00512,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00513,peppol_bis_3,True,,{}
INV-SRC-00514,xrechnung_ubl,True,,{}
INV-SRC-00515,peppol_bis_3,True,,{}
INV-SRC-00516,nlcius,False,seller_vat_format_invalid|missing_required_field,"{""seller_vat"": ""FRUD534728395"", ""payment_reference"": ""PAY-108206-00516""}"
INV-SRC-00517,pint_sg,True,,{}
INV-SRC-00518,nlcius,True,,{}
INV-SRC-00519,facturx,True,,{}
INV-SRC-00520,peppol_bis_3,True,,{}
INV-SRC-00521,xrechnung_ubl,True,,{}
INV-SRC-00522,facturx,False,missing_required_field|tax_amount_mismatch,"{""buyer_id"": ""BERN-8452"", ""tax_amount"": ""7977.73"", ""total_amount"": ""121945.35""}"
INV-SRC-00523,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0039610175""}"
INV-SRC-00524,facturx,True,,{}
INV-SRC-00525,nlcius,True,,{}
INV-SRC-00526,nlcius,False,seller_vat_format_invalid|missing_required_field,"{""seller_vat"": ""DE038819376"", ""payment_reference"": ""PAY-129256-00526""}"
INV-SRC-00527,nlcius,True,,{}
INV-SRC-00528,facturx,True,,{}
INV-SRC-00529,facturx,True,,{}
INV-SRC-00530,pint_sg,True,,{}
INV-SRC-00531,xrechnung_ubl,True,,{}
INV-SRC-00532,facturx,True,,{}
INV-SRC-00533,nlcius,True,,{}
INV-SRC-00534,pint_sg,True,,{}
INV-SRC-00535,pint_sg,True,,{}
INV-SRC-00536,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""8668.26"", ""total_amount"": ""132500.58""}"
INV-SRC-00537,pint_sg,False,missing_required_field,"{""delivery_date"": ""2024-03-27""}"
INV-SRC-00538,xrechnung_ubl,True,,{}
INV-SRC-00539,pint_sg,True,,{}
INV-SRC-00540,peppol_bis_3,True,,{}
INV-SRC-00541,facturx,True,,{}
INV-SRC-00542,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""957.8"", ""total_amount"": ""4789.01""}"
INV-SRC-00543,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""CHE697899951""}"
INV-SRC-00544,facturx,True,,{}
INV-SRC-00545,facturx,True,,{}
INV-SRC-00546,peppol_bis_3,True,,{}
INV-SRC-00547,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""1681.13"", ""total_amount"": ""18492.39""}"
INV-SRC-00548,facturx,True,,{}
INV-SRC-00549,peppol_bis_3,True,,{}
INV-SRC-00550,peppol_bis_3,True,,{}
INV-SRC-00551,nlcius,False,tax_amount_mismatch,"{""tax_amount"": ""464.84"", ""total_amount"": ""5113.19""}"
INV-SRC-00552,peppol_bis_3,True,,{}
INV-SRC-00553,pint_my,True,,{}
INV-SRC-00554,xrechnung_ubl,True,,{}
INV-SRC-00555,pint_sg,True,,{}
INV-SRC-00556,pint_sg,True,,{}
INV-SRC-00557,pint_sg,True,,{}
INV-SRC-00558,peppol_bis_3,True,,{}
INV-SRC-00559,nlcius,True,,{}
INV-SRC-00560,xrechnung_ubl,True,,{}
INV-SRC-00561,pint_my,True,,{}
INV-SRC-00562,nlcius,True,,{}
INV-SRC-00563,pint_my,True,,{}
INV-SRC-00564,xrechnung_ubl,True,,{}
INV-SRC-00565,xrechnung_ubl,True,,{}
INV-SRC-00566,peppol_bis_3,True,,{}
INV-SRC-00567,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE887282063""}"
INV-SRC-00568,pint_sg,True,,{}
INV-SRC-00569,xrechnung_ubl,True,,{}
INV-SRC-00570,peppol_bis_3,True,,{}
INV-SRC-00571,pint_sg,True,,{}
INV-SRC-00572,peppol_bis_3,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00573,peppol_bis_3,True,,{}
INV-SRC-00574,peppol_bis_3,True,,{}
INV-SRC-00575,nlcius,False,missing_required_field,"{""payment_reference"": ""PAY-593498-00575""}"
INV-SRC-00576,pint_my,True,,{}
INV-SRC-00577,facturx,True,,{}
INV-SRC-00578,nlcius,True,,{}
INV-SRC-00579,facturx,True,,{}
INV-SRC-00580,nlcius,True,,{}
INV-SRC-00581,peppol_bis_3,True,,{}
INV-SRC-00582,facturx,True,,{}
INV-SRC-00583,xrechnung_ubl,True,,{}
INV-SRC-00584,xrechnung_ubl,True,,{}
INV-SRC-00585,pint_sg,True,,{}
INV-SRC-00586,facturx,False,tax_amount_mismatch,"{""tax_amount"": ""19068.95"", ""total_amount"": ""209758.46""}"
INV-SRC-00587,pint_sg,True,,{}
INV-SRC-00588,xrechnung_ubl,True,,{}
INV-SRC-00589,nlcius,True,,{}
INV-SRC-00590,facturx,True,,{}
INV-SRC-00591,pint_my,True,,{}
INV-SRC-00592,facturx,True,,{}
INV-SRC-00593,peppol_bis_3,True,,{}
INV-SRC-00594,facturx,True,,{}
INV-SRC-00595,nlcius,True,,{}
INV-SRC-00596,peppol_bis_3,True,,{}
INV-SRC-00597,peppol_bis_3,True,,{}
INV-SRC-00598,facturx,True,,{}
INV-SRC-00599,xrechnung_ubl,True,,{}
INV-SRC-00600,facturx,True,,{}
INV-SRC-00601,pint_sg,True,,{}
INV-SRC-00602,pint_my,True,,{}
INV-SRC-00603,facturx,True,,{}
INV-SRC-00604,peppol_bis_3,True,,{}
INV-SRC-00605,pint_my,False,missing_required_field,"{""buyer_id"": ""WIRA-4760""}"
INV-SRC-00606,xrechnung_ubl,True,,{}
INV-SRC-00607,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL723125242B35""}"
INV-SRC-00608,pint_sg,True,,{}
INV-SRC-00609,xrechnung_ubl,True,,{}
INV-SRC-00610,facturx,True,,{}
INV-SRC-00611,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""218.54"", ""total_amount"": ""2403.96""}"
INV-SRC-00612,xrechnung_ubl,True,,{}
INV-SRC-00613,nlcius,True,,{}
INV-SRC-00614,nlcius,True,,{}
INV-SRC-00615,peppol_bis_3,True,,{}
INV-SRC-00616,pint_sg,True,,{}
INV-SRC-00617,xrechnung_ubl,True,,{}
INV-SRC-00618,xrechnung_ubl,True,,{}
INV-SRC-00619,facturx,True,,{}
INV-SRC-00620,facturx,True,,{}
INV-SRC-00621,peppol_bis_3,True,,{}
INV-SRC-00622,facturx,True,,{}
INV-SRC-00623,pint_my,True,,{}
INV-SRC-00624,nlcius,True,,{}
INV-SRC-00625,xrechnung_ubl,True,,{}
INV-SRC-00626,peppol_bis_3,True,,{}
INV-SRC-00627,peppol_bis_3,False,missing_required_field|tax_amount_mismatch,"{""payment_reference"": ""PAY-767910-00627"", ""tax_amount"": ""1053.56"", ""total_amount"": ""12759.73""}"
INV-SRC-00628,pint_sg,True,,{}
INV-SRC-00629,facturx,True,,{}
INV-SRC-00630,facturx,True,,{}
INV-SRC-00631,xrechnung_ubl,True,,{}
INV-SRC-00632,facturx,True,,{}
INV-SRC-00633,peppol_bis_3,True,,{}
INV-SRC-00634,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00635,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0856817697""}"
INV-SRC-00636,facturx,True,,{}
INV-SRC-00637,xrechnung_ubl,False,seller_vat_format_invalid|tax_amount_mismatch,"{""seller_vat"": ""SG261186801A"", ""tax_amount"": ""0.0"", ""total_amount"": ""2497.86""}"
INV-SRC-00638,facturx,True,,{}
INV-SRC-00639,facturx,True,,{}
INV-SRC-00640,nlcius,True,,{}
INV-SRC-00641,nlcius,True,,{}
INV-SRC-00642,facturx,True,,{}
INV-SRC-00643,xrechnung_ubl,True,,{}
INV-SRC-00644,xrechnung_ubl,True,,{}
INV-SRC-00645,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00646,nlcius,True,,{}
INV-SRC-00647,facturx,False,line_item_structure_incompatible|missing_required_field,"{""line_item_structure"": ""flat"", ""buyer_id"": ""BERN-5954""}"
INV-SRC-00648,facturx,False,missing_required_field,"{""buyer_id"": ""DUPO-7985""}"
INV-SRC-00649,pint_sg,True,,{}
INV-SRC-00650,xrechnung_ubl,True,,{}
INV-SRC-00651,nlcius,True,,{}
INV-SRC-00652,peppol_bis_3,False,seller_vat_format_invalid|missing_required_field,"{""seller_vat"": ""FRQL048730451"", ""payment_reference"": ""PAY-968534-00652""}"
INV-SRC-00653,nlcius,False,missing_required_field,"{""payment_reference"": ""PAY-157849-00653""}"
INV-SRC-00654,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""DE409471124""}"
INV-SRC-00655,nlcius,True,,{}
INV-SRC-00656,pint_sg,False,seller_vat_format_invalid|tax_amount_mismatch,"{""seller_vat"": ""MY2314565181"", ""tax_amount"": ""24664.08"", ""total_amount"": ""271304.84""}"
INV-SRC-00657,peppol_bis_3,True,,{}
INV-SRC-00658,facturx,True,,{}
INV-SRC-00659,facturx,True,,{}
INV-SRC-00660,xrechnung_ubl,True,,{}
INV-SRC-00661,xrechnung_ubl,True,,{}
INV-SRC-00662,pint_sg,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""SG973414850F""}"
INV-SRC-00663,pint_sg,True,,{}
INV-SRC-00664,xrechnung_ubl,True,,{}
INV-SRC-00665,xrechnung_ubl,True,,{}
INV-SRC-00666,peppol_bis_3,False,currency_not_supported|tax_amount_mismatch,"{""currency"": ""EUR"", ""tax_amount"": ""1033.25"", ""total_amount"": ""15794.02""}"
INV-SRC-00667,pint_my,True,,{}
INV-SRC-00668,pint_sg,True,,{}
INV-SRC-00669,pint_sg,True,,{}
INV-SRC-00670,peppol_bis_3,False,buyer_vat_missing_for_target|missing_required_field,"{""buyer_vat"": ""BE0519045624"", ""buyer_id"": ""CLAE-9573""}"
INV-SRC-00671,facturx,True,,{}
INV-SRC-00672,pint_my,True,,{}
INV-SRC-00673,peppol_bis_3,True,,{}
INV-SRC-00674,pint_sg,True,,{}
INV-SRC-00675,nlcius,False,currency_not_supported|seller_vat_format_invalid,"{""currency"": ""EUR"", ""seller_vat"": ""FRFU656841546""}"
INV-SRC-00676,facturx,True,,{}
INV-SRC-00677,xrechnung_ubl,True,,{}
INV-SRC-00678,facturx,True,,{}
INV-SRC-00679,pint_sg,True,,{}
INV-SRC-00680,facturx,True,,{}
INV-SRC-00681,pint_my,True,,{}
INV-SRC-00682,facturx,False,missing_required_field,"{""delivery_date"": ""2024-06-19""}"
INV-SRC-00683,pint_my,True,,{}
INV-SRC-00684,xrechnung_ubl,True,,{}
INV-SRC-00685,facturx,True,,{}
INV-SRC-00686,pint_my,True,,{}
INV-SRC-00687,xrechnung_ubl,True,,{}
INV-SRC-00688,facturx,True,,{}
INV-SRC-00689,nlcius,True,,{}
INV-SRC-00690,nlcius,True,,{}
INV-SRC-00691,pint_sg,True,,{}
INV-SRC-00692,pint_sg,True,,{}
INV-SRC-00693,xrechnung_ubl,True,,{}
INV-SRC-00694,peppol_bis_3,True,,{}
INV-SRC-00695,pint_my,True,,{}
INV-SRC-00696,xrechnung_ubl,True,,{}
INV-SRC-00697,facturx,True,,{}
INV-SRC-00698,nlcius,True,,{}
INV-SRC-00699,pint_sg,True,,{}
INV-SRC-00700,peppol_bis_3,True,,{}
INV-SRC-00701,peppol_bis_3,False,buyer_vat_missing_for_target|missing_required_field,"{""buyer_vat"": ""BE0032482746"", ""buyer_id"": ""PEET-3847""}"
INV-SRC-00702,pint_sg,True,,{}
INV-SRC-00703,peppol_bis_3,True,,{}
INV-SRC-00704,facturx,True,,{}
INV-SRC-00705,xrechnung_ubl,True,,{}
INV-SRC-00706,nlcius,True,,{}
INV-SRC-00707,xrechnung_ubl,True,,{}
INV-SRC-00708,facturx,True,,{}
INV-SRC-00709,nlcius,True,,{}
INV-SRC-00710,peppol_bis_3,True,,{}
INV-SRC-00711,xrechnung_ubl,True,,{}
INV-SRC-00712,nlcius,True,,{}
INV-SRC-00713,nlcius,False,currency_not_supported|missing_required_field,"{""currency"": ""EUR"", ""payment_reference"": ""PAY-630399-00713""}"
INV-SRC-00714,peppol_bis_3,True,,{}
INV-SRC-00715,xrechnung_ubl,True,,{}
INV-SRC-00716,pint_sg,True,,{}
INV-SRC-00717,xrechnung_ubl,True,,{}
INV-SRC-00718,facturx,True,,{}
INV-SRC-00719,facturx,True,,{}
INV-SRC-00720,pint_sg,True,,{}
INV-SRC-00721,nlcius,False,missing_required_field|tax_amount_mismatch,"{""payment_reference"": ""PAY-795335-00721"", ""tax_amount"": ""35308.32"", ""total_amount"": ""211849.94""}"
INV-SRC-00722,facturx,True,,{}
INV-SRC-00723,nlcius,True,,{}
INV-SRC-00724,peppol_bis_3,True,,{}
INV-SRC-00725,pint_my,True,,{}
INV-SRC-00726,xrechnung_ubl,False,currency_not_supported,"{""currency"": ""EUR""}"
INV-SRC-00727,facturx,True,,{}
INV-SRC-00728,nlcius,True,,{}
INV-SRC-00729,pint_sg,True,,{}
INV-SRC-00730,pint_sg,True,,{}
INV-SRC-00731,facturx,True,,{}
INV-SRC-00732,pint_sg,False,missing_required_field,"{""buyer_id"": ""ORCH-8571""}"
INV-SRC-00733,pint_my,True,,{}
INV-SRC-00734,peppol_bis_3,True,,{}
INV-SRC-00735,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""9716.44"", ""total_amount"": ""171657.04""}"
INV-SRC-00736,facturx,True,,{}
INV-SRC-00737,xrechnung_ubl,True,,{}
INV-SRC-00738,peppol_bis_3,True,,{}
INV-SRC-00739,facturx,True,,{}
INV-SRC-00740,peppol_bis_3,True,,{}
INV-SRC-00741,nlcius,True,,{}
INV-SRC-00742,peppol_bis_3,True,,{}
INV-SRC-00743,peppol_bis_3,True,,{}
INV-SRC-00744,peppol_bis_3,True,,{}
INV-SRC-00745,xrechnung_ubl,True,,{}
INV-SRC-00746,xrechnung_ubl,True,,{}
INV-SRC-00747,nlcius,True,,{}
INV-SRC-00748,peppol_bis_3,True,,{}
INV-SRC-00749,facturx,True,,{}
INV-SRC-00750,xrechnung_ubl,True,,{}
INV-SRC-00751,peppol_bis_3,True,,{}
INV-SRC-00752,peppol_bis_3,True,,{}
INV-SRC-00753,peppol_bis_3,True,,{}
INV-SRC-00754,xrechnung_ubl,True,,{}
INV-SRC-00755,pint_sg,True,,{}
INV-SRC-00756,xrechnung_ubl,True,,{}
INV-SRC-00757,peppol_bis_3,True,,{}
INV-SRC-00758,xrechnung_ubl,True,,{}
INV-SRC-00759,xrechnung_ubl,True,,{}
INV-SRC-00760,facturx,True,,{}
INV-SRC-00761,facturx,True,,{}
INV-SRC-00762,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""ATU68525317""}"
INV-SRC-00763,peppol_bis_3,True,,{}
INV-SRC-00764,nlcius,True,,{}
INV-SRC-00765,facturx,True,,{}
INV-SRC-00766,peppol_bis_3,True,,{}
INV-SRC-00767,peppol_bis_3,True,,{}
INV-SRC-00768,nlcius,True,,{}
INV-SRC-00769,facturx,True,,{}
INV-SRC-00770,facturx,True,,{}
INV-SRC-00771,pint_sg,True,,{}
INV-SRC-00772,peppol_bis_3,True,,{}
INV-SRC-00773,xrechnung_ubl,True,,{}
INV-SRC-00774,peppol_bis_3,True,,{}
INV-SRC-00775,peppol_bis_3,True,,{}
INV-SRC-00776,xrechnung_ubl,True,,{}
INV-SRC-00777,facturx,True,,{}
INV-SRC-00778,peppol_bis_3,False,seller_vat_format_invalid,"{""seller_vat"": ""FRP1036698027""}"
INV-SRC-00779,nlcius,False,missing_required_field,"{""buyer_id"": ""SMIT-9609""}"
INV-SRC-00780,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""4214.1"", ""total_amount"": ""46355.05""}"
INV-SRC-00781,peppol_bis_3,True,,{}
INV-SRC-00782,peppol_bis_3,True,,{}
INV-SRC-00783,facturx,True,,{}
INV-SRC-00784,pint_my,True,,{}
INV-SRC-00785,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""1090.33"", ""total_amount"": ""16666.54""}"
INV-SRC-00786,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""7464.05"", ""total_amount"": ""82104.56""}"
INV-SRC-00787,nlcius,True,,{}
INV-SRC-00788,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""49289.06"", ""total_amount"": ""283998.86""}"
INV-SRC-00789,peppol_bis_3,True,,{}
INV-SRC-00790,facturx,True,,{}
INV-SRC-00791,nlcius,True,,{}
INV-SRC-00792,pint_my,False,missing_required_field|line_item_structure_incompatible,"{""buyer_id"": ""HARM-4327"", ""line_item_structure"": ""flat""}"
INV-SRC-00793,pint_sg,True,,{}
INV-SRC-00794,xrechnung_ubl,True,,{}
INV-SRC-00795,xrechnung_ubl,True,,{}
INV-SRC-00796,nlcius,True,,{}
INV-SRC-00797,nlcius,False,buyer_vat_missing_for_target|missing_required_field,"{""buyer_vat"": ""NL621997856B52"", ""payment_reference"": ""PAY-431450-00797""}"
INV-SRC-00798,peppol_bis_3,True,,{}
INV-SRC-00799,peppol_bis_3,True,,{}
INV-SRC-00800,peppol_bis_3,True,,{}
INV-SRC-00801,facturx,True,,{}
INV-SRC-00802,facturx,True,,{}
INV-SRC-00803,nlcius,True,,{}
INV-SRC-00804,facturx,True,,{}
INV-SRC-00805,nlcius,True,,{}
INV-SRC-00806,nlcius,True,,{}
INV-SRC-00807,peppol_bis_3,True,,{}
INV-SRC-00808,nlcius,True,,{}
INV-SRC-00809,nlcius,True,,{}
INV-SRC-00810,nlcius,True,,{}
INV-SRC-00811,xrechnung_ubl,True,,{}
INV-SRC-00812,nlcius,True,,{}
INV-SRC-00813,peppol_bis_3,True,,{}
INV-SRC-00814,facturx,True,,{}
INV-SRC-00815,nlcius,False,seller_vat_format_invalid,"{""seller_vat"": ""DE327588811""}"
INV-SRC-00816,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL702098194B01""}"
INV-SRC-00817,facturx,True,,{}
INV-SRC-00818,xrechnung_ubl,False,tax_amount_mismatch,"{""tax_amount"": ""2310.62"", ""total_amount"": ""40820.9""}"
INV-SRC-00819,pint_my,True,,{}
INV-SRC-00820,facturx,True,,{}
INV-SRC-00821,pint_sg,True,,{}
INV-SRC-00822,facturx,True,,{}
INV-SRC-00823,pint_my,True,,{}
INV-SRC-00824,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""DE434135716""}"
INV-SRC-00825,peppol_bis_3,True,,{}
INV-SRC-00826,peppol_bis_3,True,,{}
INV-SRC-00827,peppol_bis_3,True,,{}
INV-SRC-00828,peppol_bis_3,True,,{}
INV-SRC-00829,nlcius,True,,{}
INV-SRC-00830,nlcius,True,,{}
INV-SRC-00831,nlcius,True,,{}
INV-SRC-00832,nlcius,True,,{}
INV-SRC-00833,xrechnung_ubl,True,,{}
INV-SRC-00834,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE036348745""}"
INV-SRC-00835,nlcius,True,,{}
INV-SRC-00836,facturx,True,,{}
INV-SRC-00837,xrechnung_ubl,False,buyer_vat_missing_for_target|tax_amount_mismatch,"{""buyer_vat"": ""DE378280356"", ""tax_amount"": ""7324.73"", ""total_amount"": ""80572.02""}"
INV-SRC-00838,nlcius,True,,{}
INV-SRC-00839,facturx,True,,{}
INV-SRC-00840,pint_my,True,,{}
INV-SRC-00841,nlcius,True,,{}
INV-SRC-00842,facturx,True,,{}
INV-SRC-00843,xrechnung_ubl,True,,{}
INV-SRC-00844,xrechnung_ubl,True,,{}
INV-SRC-00845,peppol_bis_3,True,,{}
INV-SRC-00846,xrechnung_ubl,True,,{}
INV-SRC-00847,nlcius,True,,{}
INV-SRC-00848,facturx,True,,{}
INV-SRC-00849,peppol_bis_3,True,,{}
INV-SRC-00850,facturx,True,,{}
INV-SRC-00851,xrechnung_ubl,True,,{}
INV-SRC-00852,peppol_bis_3,True,,{}
INV-SRC-00853,xrechnung_ubl,True,,{}
INV-SRC-00854,nlcius,True,,{}
INV-SRC-00855,nlcius,True,,{}
INV-SRC-00856,nlcius,True,,{}
INV-SRC-00857,pint_sg,True,,{}
INV-SRC-00858,facturx,True,,{}
INV-SRC-00859,nlcius,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""NL057019743B57""}"
INV-SRC-00860,xrechnung_ubl,True,,{}
INV-SRC-00861,facturx,False,missing_required_field|credit_note_not_supported,"{""delivery_date"": ""2025-09-10"", ""subtotal"": ""24314.16"", ""tax_amount"": ""972.57"", ""total_amount"": ""25286.73""}"
INV-SRC-00862,peppol_bis_3,True,,{}
INV-SRC-00863,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0229813324""}"
INV-SRC-00864,xrechnung_ubl,True,,{}
INV-SRC-00865,peppol_bis_3,False,missing_required_field,"{""payment_reference"": ""PAY-828680-00865""}"
INV-SRC-00866,nlcius,True,,{}
INV-SRC-00867,pint_sg,True,,{}
INV-SRC-00868,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""DE748698005""}"
INV-SRC-00869,peppol_bis_3,True,,{}
INV-SRC-00870,facturx,True,,{}
INV-SRC-00871,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0924598977""}"
INV-SRC-00872,peppol_bis_3,True,,{}
INV-SRC-00873,pint_sg,True,,{}
INV-SRC-00874,peppol_bis_3,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""BE0649747870""}"
INV-SRC-00875,xrechnung_ubl,True,,{}
INV-SRC-00876,facturx,False,missing_required_field,"{""buyer_id"": ""DUPO-6701""}"
INV-SRC-00877,pint_sg,True,,{}
INV-SRC-00878,peppol_bis_3,True,,{}
INV-SRC-00879,facturx,True,,{}
INV-SRC-00880,xrechnung_ubl,True,,{}
INV-SRC-00881,pint_sg,True,,{}
INV-SRC-00882,xrechnung_ubl,False,buyer_vat_missing_for_target,"{""buyer_vat"": ""DE756753515""}"
INV-SRC-00883,pint_sg,True,,{}
INV-SRC-00884,nlcius,True,,{}
INV-SRC-00885,xrechnung_ubl,True,,{}
INV-SRC-00886,xrechnung_ubl,True,,{}
INV-SRC-00887,peppol_bis_3,True,,{}
INV-SRC-00888,nlcius,True,,{}
INV-SRC-00889,xrechnung_ubl,True,,{}
INV-SRC-00890,peppol_bis_3,True,,{}
INV-SRC-00891,peppol_bis_3,True,,{}
INV-SRC-00892,facturx,True,,{}
INV-SRC-00893,peppol_bis_3,True,,{}
INV-SRC-00894,xrechnung_ubl,True,,{}
INV-SRC-00895,peppol_bis_3,True,,{}
INV-SRC-00896,xrechnung_ubl,False,seller_vat_format_invalid|buyer_vat_missing_for_target,"{""seller_vat"": ""BE0009601535"", ""buyer_vat"": ""DE305325624""}"
INV-SRC-00897,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""4845.06"", ""total_amount"": ""58679.11""}"
INV-SRC-00898,facturx,True,,{}
INV-SRC-00899,pint_sg,False,tax_amount_mismatch,"{""tax_amount"": ""13576.81"", ""total_amount"": ""239857.04""}"
INV-SRC-00900,facturx,True,,{}
INV-SRC-00901,pint_sg,True,,{}
INV-SRC-00902,facturx,True,,{}
INV-SRC-00903,pint_my,False,seller_vat_format_invalid,"{""seller_vat"": ""SG644214377S""}"
INV-SRC-00904,xrechnung_ubl,True,,{}
INV-SRC-00905,nlcius,True,,{}
INV-SRC-00906,facturx,True,,{}
INV-SRC-00907,nlcius,True,,{}
INV-SRC-00908,peppol_bis_3,True,,{}
INV-SRC-00909,facturx,True,,{}
INV-SRC-00910,xrechnung_ubl,True,,{}
INV-SRC-00911,peppol_bis_3,True,,{}
INV-SRC-00912,nlcius,False,currency_not_supported|missing_required_field,"{""currency"": ""EUR"", ""buyer_id"": ""DE-5419""}"
INV-SRC-00913,facturx,True,,{}
INV-SRC-00914,peppol_bis_3,False,tax_amount_mismatch,"{""tax_amount"": ""38089.58"", ""total_amount"": ""238561.04""}"
INV-SRC-00915,facturx,False,seller_vat_format_invalid,"{""seller_vat"": ""SE080795653000""}"
INV-SRC-00916,xrechnung_ubl,True,,{}
INV-SRC-00917,xrechnung_ubl,True,,{}
INV-SRC-00918,facturx,True,,{}
INV-SRC-00919,xrechnung_ubl,True,,{}
INV-SRC-00920,facturx,True,,{}
INV-SRC-00921,facturx,False,missing_required_field,"{""delivery_date"": ""2025-03-14""}"
INV-SRC-00922,facturx,True,,{}
INV-SRC-00923,facturx,True,,{}
INV-SRC-00924,xrechnung_ubl,True,,{}
INV-SRC-00925,peppol_bis_3,True,,{}
